course_code,status,canonical_title,canonical_cus,first_seen,last_seen,edition_count,span_months,college_count,colleges,title_variant_count,title_variants,first_programs,latest_programs
D763,RETIRED,Assessment for Special Education,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D764,RETIRED,Individualized Education Plan (IEP),2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D765,RETIRED,Special Education Curriculum,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D766,RETIRED,Considerations for Instructional Planning for,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D767,RETIRED,Elementary Literacy and Mathematics,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D768,RETIRED,Secondary Literacy and Mathematics,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, Special Education"
D769,RETIRED,Secondary Literacy Methods and Interventions,3,2024-10,2026-06,21,20,1,School of Education,0,,"Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education | Bachelor of Arts, Educational Studies in Special and Elementary Education | Bachelor of Arts, Special Education and Elementary Education (Dual Licensure) | Bachelor of Arts, Special Education, Mild to Moderate","Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education | Bachelor of Arts, Educational Studies in Secondary Biological Science Education | Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education | Bachelor of Arts, Educational Studies in Secondary Earth Science Education"
D770,RETIRED,Secondary Literacy Methods and Interventions,2,2024-10,2026-06,21,20,1,School of Education,0,,"Master of Arts in Teaching, Special Education","Master of Arts in Teaching, English Education (Secondary) | Master of Arts in Teaching, Mathematics Education (Secondary) | Master of Arts in Teaching, Science Education (Secondary Biology) | Master of Arts in Teaching, Science Education (Secondary Chemistry)"
D771,RETIRED,Quantitative Literacy,3,2024-09,2026-06,22,21,1,School of Education,0,,"Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Elementary Education","Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education | Bachelor of Arts, Educational Studies in Secondary Biological Science Education | Bachelor of Arts, Educational Studies in Secondary Earth Science Education"
D772,RETIRED,Statistical Data Literacy,3,2024-09,2026-06,22,21,1,School of Education,0,,"Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Elementary Education","Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education | Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education | Bachelor of Arts, Educational Studies in Special and Elementary Education"
D773,RETIRED,Technology and Ethics: Emerging Trends and,3,2024-09,2026-06,22,21,3,School of Business | School of Education | School of Technology,0,,"Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Elementary Education","Bachelor of Arts, Educational Studies in Elementary Education | Bachelor of Arts, Educational Studies in Mild to Moderate Exceptionalities Special Education | Bachelor of Arts, Educational Studies in Secondary Biological Science Education | Bachelor of Arts, Educational Studies in Secondary Chemistry Science Education"
D774,RETIRED,Introduction to Business Accounting,3,2025-01,2026-06,18,17,1,School of Business,0,,"Bachelor of Science, Management","Bachelor of Science, Business Management | Bachelor of Science, Communications | Bachelor of Science, Healthcare Administration | Bachelor of Science, Human Resource Management"
D775,RETIRED,Introduction to Business Finance,3,2025-01,2026-06,18,17,1,School of Business,0,,"Bachelor of Science, Management","Bachelor of Science, Business Management | Bachelor of Science, Communications | Bachelor of Science, Healthcare Administration | Bachelor of Science, Human Resource Management"
D776,RETIRED,Healthcare Leadership and Community Engagement,3,2024-06,2026-06,25,24,1,School of Business,1,Healthcare Leadership and Community,"Bachelor of Science, Healthcare Administration","Bachelor of Science, Healthcare Administration"
D777,RETIRED,Real Life Applications of Data Structures,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design","Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design"
D778,RETIRED,Advanced Software Engineering,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design","Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design"
D779,RETIRED,Software Product Design and Requirement,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design","Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design"
D780,RETIRED,Software Architecture and Design,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction | Master of Science, Software Engineering - AI Engineering","Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction | Master of Science, Software Engineering - AI Engineering"
D781,RETIRED,Software Quality Assurance and Deployment,4,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design","Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering | Master of Science, Software Engineering - Domain Driven Design"
D782,RETIRED,Network Architecture and Cloud Computing,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Computer Science, Computing Systems | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering","Bachelor of Science, Software Engineering (BSSWE to MSSWE) | Master of Science, Computer Science, Computing Systems | Master of Science, Software Engineering - AI Engineering | Master of Science, Software Engineering - DevOps Engineering"
D783,RETIRED,DevOps Foundations,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - DevOps Engineering","Master of Science, Software Engineering - DevOps Engineering"
D784,RETIRED,Continuous Integration and Continuous,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - DevOps Engineering","Master of Science, Software Engineering - DevOps Engineering"
D785,RETIRED,DevOps Security,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - DevOps Engineering","Master of Science, Software Engineering - DevOps Engineering"
D786,RETIRED,Microservices Design and Architecture,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - Domain Driven Design","Master of Science, Software Engineering - Domain Driven Design"
D787,RETIRED,Scalability and Performance Optimization,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - Domain Driven Design","Master of Science, Software Engineering - Domain Driven Design"
D788,RETIRED,Domain Driven Design,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - Domain Driven Design","Master of Science, Software Engineering - Domain Driven Design"
D789,RETIRED,Applied Machine Learning for Business,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - AI Engineering","Master of Science, Software Engineering - AI Engineering"
D790,RETIRED,Human Centered AI,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - AI Engineering","Master of Science, Software Engineering - AI Engineering"
D791,RETIRED,Integrating AI with Modern Software,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Software Engineering - AI Engineering","Master of Science, Software Engineering - AI Engineering"
D793,RETIRED,Formal Languages Overview,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Computer Science (BSCS to MSCS) | Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction","Bachelor of Science, Computer Science (BSCS to MSCS) | Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction"
D794,RETIRED,Computer Architecture and Systems,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction","Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction"
D795,RETIRED,Applied Algorithms and Reasoning,3,2025-02,2026-06,17,16,1,School of Technology,0,,"Bachelor of Science, Computer Science (BSCS to MSCS) | Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction","Bachelor of Science, Computer Science (BSCS to MSCS) | Master of Science, Computer Science, Artificial Intelligence and Machine Learning | Master of Science, Computer Science, Computing Systems | Master of Science, Computer Science, Human-Computer Interaction"
